items,quantities,unit_utilities
pasta|rice|coffee|toilet_paper|olives|chocolate|detergent|turkey_slices,2.7|3.0|1.4|1.4|3.2|1.2|3.6|3.2,7.34|5.84|2.45|9.01|7.87|3.15|9.12|9.06
bread|chicken|rice|cheese|beer|pasta|bagel|tea|muffin,1.5|2.1|3.7|3.4|3.2|3.8|3.8|5.0|4.3,5.31|13.81|6.08|5.8|7.28|4.13|3.96|11.64|3.12
bread|milk|rice|croissant|salt|vinegar|turkey_slices|paper_towels,2.0|4.0|4.2|4.4|4.5|3.8|3.8|3.0,1.96|2.23|6.53|5.28|3.28|5.17|5.58|8.09
milk|apple|cheese|rice|coffee|toilet_paper|yogurt|detergent|dessert|soda|lettuce,2.7|3.2|3.7|3.6|4.7|2.4|3.6|2.9|1.6|4.9|1.3,2.86|2.86|2.1|5.53|6.0|10.73|5.9|11.17|4.25|10.33|3.02
apple|rice|cheese|pasta|bread|turkey_slices|salami|beer|chips|pizza,1.5|5.0|3.7|2.5|3.1|3.3|1.1|4.9|4.8|2.5,2.83|4.4|4.33|2.29|3.26|4.82|8.31|5.39|2.04|4.33
chicken|pasta|cheese|coffee|salt|vegetables|croissant|carrot,1.6|3.0|3.0|3.7|1.2|1.3|2.5|4.7,14.52|2.84|6.3|2.62|2.46|4.26|2.41|1.45
rice|milk|chicken|apple|butter|cookies|tomato|soap|lettuce|muffin|pizza,4.6|4.6|2.3|4.1|1.8|1.5|2.1|4.7|1.1|3.5|4.3,2.99|5.98|7.42|1.38|6.31|2.06|2.81|10.95|3.76|4.1|9.41
coffee|rice|chicken|tuna|cheese|paper_towels|ham|water,1.9|3.8|4.2|1.8|4.4|2.9|4.3|3.4,6.98|5.98|8.04|12.56|2.58|4.03|9.58|2.62
bread|cheese|coffee|cereal|ice_cream|milk,1.2|3.7|2.5|4.4|1.7|2.6,5.97|5.12|7.78|6.74|6.86|6.08
cheese|apple|chicken|pasta|bread|beef|rice|beer|turkey_slices|muffin|oil,5.0|4.3|1.6|2.2|4.0|1.5|2.3|2.3|1.3|2.9|3.1,5.34|1.56|5.25|1.8|2.62|8.36|3.0|9.1|5.12|5.83|2.53
apple|milk|bread|crackers|beer|orange|dessert|cream,3.7|1.2|2.9|1.8|3.7|4.3|3.9|2.6,2.08|3.14|3.17|5.75|2.5|1.39|7.6|2.21
coffee|pasta|chicken|bread|croissant|sugar|ice_cream|ham|tomato|chocolate,4.5|2.5|2.2|3.8|2.2|4.7|1.9|3.4|3.4|2.9,9.92|5.94|8.62|2.52|2.59|3.3|5.48|6.71|2.87|6.21
milk|bread|coffee|chicken|chocolate|tomato|rice|flour|pasta|pizza,3.9|3.1|1.4|4.7|3.0|1.2|3.8|4.7|4.5|1.5,5.44|2.19|7.68|7.17|4.19|3.75|4.85|4.69|3.38|9.07
bread|rice|chicken|nuts|ham|tea|apple|beef,1.5|2.2|4.8|4.0|4.6|1.9|2.6|2.9,3.57|6.2|9.96|2.03|4.11|5.43|2.23|14.98
apple|milk|pasta|coffee|bread|olives|soap|croissant|salami|salt|vegetables,1.5|3.3|4.7|4.4|3.0|4.5|3.1|2.9|4.2|4.1|1.5,1.78|6.74|5.39|3.17|1.55|5.8|10.01|4.4|9.99|4.3|4.16
pasta|apple|milk|tuna|tomato|pork|cookies,2.0|4.7|1.8|2.4|4.2|2.1|4.5,5.16|1.34|5.13|8.09|3.58|9.33|1.94
bread|milk|apple|cheese|oil|nuts|pasta|pork|carrot,3.5|3.1|1.3|2.6|2.4|2.4|2.4|4.9|3.2,4.31|4.23|3.8|3.0|5.55|4.5|6.41|14.21|1.63
bread|coffee|chicken|apple|cheese|water|carrot|beef|salt|vinegar,1.4|2.0|3.4|3.3|1.9|4.3|3.2|4.8|3.6|4.2,2.31|9.65|13.55|1.58|5.65|1.14|3.43|13.5|2.25|7.13
milk|cheese|chicken|chips|tuna|oil,2.7|2.0|3.5|4.0|2.0|3.3,2.08|2.02|12.26|6.75|5.97|7.57
rice|coffee|milk|pasta|nuts|ice_cream|hummus|water|chips|ham,2.5|3.5|3.3|2.8|1.9|2.8|4.9|3.3|2.6|1.2,2.68|3.13|3.09|3.49|5.37|2.34|7.05|5.26|4.83|9.89
pasta|cheese|apple|coffee|rice|chicken|toilet_paper|tea|vinegar|water|milk,1.5|2.3|3.7|1.4|4.9|3.7|1.8|4.2|3.9|4.4|1.0,7.78|4.54|2.02|6.59|5.97|13.67|9.18|5.62|1.91|11.21|5.14
bread|chicken|apple|pasta|rice|beef|dessert|soap|tuna|toothpaste,1.2|2.5|1.6|2.6|3.0|2.7|4.2|4.5|3.4|4.2,5.09|12.35|2.55|5.76|4.02|11.19|8.73|8.7|14.72|9.7
chicken|coffee|apple|orange|yogurt|vegetables|turkey|vinegar,3.0|3.4|1.0|3.9|3.7|4.0|3.4|2.3,7.27|7.86|2.0|1.08|4.65|8.7|7.8|7.13
rice|apple|milk|bread|beef|pasta|carrot|onion,1.8|3.9|1.5|2.6|2.5|4.9|3.1|3.8,3.3|3.34|4.85|3.56|5.55|6.72|1.82|2.06
bread|rice|coffee|chicken|milk|bagel|tomato|pork|chips|pizza|tea,2.2|2.6|2.1|2.7|3.8|5.0|4.8|2.6|2.7|1.1|1.9,5.36|2.39|6.34|13.22|5.42|3.64|1.33|10.95|5.91|7.96|9.34
rice|milk|pasta|coffee|apple|water|chips|dinner|chocolate|croissant,3.1|3.4|2.8|3.3|2.9|3.1|5.0|4.5|1.1|1.3,3.14|7.34|4.41|8.21|1.81|11.41|4.64|4.47|3.71|5.76
coffee|rice|apple|bread|pasta|shampoo|juice|tea|water,3.5|4.7|3.2|4.8|4.8|3.4|2.0|3.9|4.7,10.49|5.2|1.38|3.71|3.15|8.38|7.47|11.62|11.56
coffee|pasta|bread|onion|beer|milk|toilet_paper,3.0|4.9|3.0|1.3|1.2|4.2|2.6,8.05|2.27|1.63|2.28|1.45|2.21|7.1
rice|coffee|chicken|cheese|hummus|sugar|pork|wine|vinegar,2.8|2.7|4.5|3.6|3.8|1.0|2.2|2.0|1.5,2.7|1.64|5.1|2.71|6.71|7.15|10.06|9.71|6.61
bread|pasta|apple|coffee|chicken|cheese|detergent|turkey_slices|olives|toothpaste|crackers|berries,4.6|5.0|3.4|1.1|5.0|4.9|1.1|3.5|2.5|1.0|3.9|2.4,3.4|5.56|1.16|9.18|6.59|7.0|8.84|9.39|7.64|8.38|5.11|5.67
milk|cheese|pasta|chicken|salami|tomato|hummus,3.4|3.4|4.2|2.1|4.2|1.2|1.7,4.78|7.55|1.67|6.46|9.85|2.83|5.29
milk|chicken|bread|coffee|cheese|oil|dessert|potato|wine|sugar|butter,3.1|1.5|3.8|3.3|4.6|1.2|4.8|2.2|2.2|2.8|4.7,4.15|12.56|3.68|5.92|3.23|6.77|9.59|1.45|10.14|3.64|6.08
cheese|milk|rice|apple|shampoo|cookies|wine|bagel|ham,4.4|3.3|4.5|1.4|2.4|4.5|2.5|2.9|2.7,5.17|5.16|6.2|2.01|6.05|1.68|1.59|3.81|7.45
rice|chicken|cheese|apple|coffee|flour|vinegar|wine|tuna|cereal|toothpaste,4.4|3.9|3.0|1.5|2.0|2.6|2.2|1.9|2.3|2.8|4.4,5.37|8.61|6.7|2.8|9.8|7.57|3.89|4.66|10.11|7.08|7.57
coffee|apple|rice|chicken|soda|beer|carrot|toothpaste,2.5|4.5|1.5|1.9|2.8|4.4|3.9|4.2,3.73|2.79|5.5|5.17|1.68|4.14|1.99|6.28
cheese|chicken|coffee|apple|pasta|soap|bread|nuts|salt,3.6|3.0|1.6|2.5|1.9|4.6|4.7|4.1|2.7,3.58|12.34|1.23|1.9|6.58|11.2|5.94|4.45|5.92
chicken|rice|pasta|coffee|bread|toilet_paper|vegetables|butter|lettuce|salami,2.0|2.2|2.4|4.9|4.6|2.5|2.7|1.7|1.5|5.0,14.56|5.81|2.82|9.74|5.68|7.35|9.79|6.59|2.24|4.32
rice|chicken|cheese|milk|apple|pasta|ice_cream|toilet_paper|dinner,3.2|4.1|1.4|3.9|2.8|1.9|2.6|2.5|1.2,7.6|11.82|3.46|2.41|3.04|1.73|5.45|11.67|6.62
coffee|milk|chicken|rice|cheese|chocolate|ice_cream|carrot|yogurt|onion,1.2|3.4|1.8|3.7|1.9|1.9|3.3|2.0|3.3|1.7,1.03|6.01|7.36|5.14|4.69|2.85|5.93|3.86|5.36|2.84
chicken|pasta|cheese|rice|apple|onion|oil|tuna|soap|bagel|milk,1.9|3.1|1.4|2.2|4.0|2.6|2.2|2.1|3.9|2.7|2.1,5.3|4.51|5.35|6.48|3.29|3.28|5.4|9.34|5.16|4.17|5.91
coffee|cheese|apple|rice|tuna|nuts|banana|chips,3.7|2.2|4.8|2.5|3.4|4.9|3.3|3.8,3.74|6.86|1.99|4.34|8.11|2.72|2.85|2.05
coffee|rice|cheese|milk|nuts|carrot|vinegar|chocolate|potato,3.7|4.2|1.3|4.6|3.6|3.2|4.4|3.3|4.2,3.67|6.52|5.78|7.29|2.68|2.15|4.69|2.93|1.16
bread|apple|cheese|chicken|pasta|coffee|milk|wine|water|toothpaste|orange|beer,1.2|2.1|2.3|3.3|3.7|4.7|2.3|4.1|3.7|3.6|3.7|4.2,3.17|3.4|5.01|10.62|1.51|10.75|4.02|10.35|2.45|6.56|3.25|8.17
coffee|pasta|chicken|bread|yogurt|onion|salmon|tea|turkey,2.0|1.2|2.2|1.4|3.7|2.7|2.0|3.9|4.5,2.51|3.12|5.83|4.08|5.43|2.58|11.71|8.23|13.04
chicken|milk|bread|pasta|cheese|salmon|cookies|nuts|shampoo|juice,2.7|3.8|1.8|4.4|3.7|3.8|1.2|2.1|1.8|3.2,5.02|2.24|5.92|6.7|5.69|5.77|5.21|2.22|6.27|2.4
cheese|chicken|pasta|coffee|detergent|apple|onion,3.5|1.1|4.4|2.9|3.8|2.4|3.5,2.57|6.13|3.38|4.48|11.82|3.46|1.13
coffee|apple|pasta|croissant|yogurt|cream|chocolate,1.6|4.6|1.6|2.6|3.4|2.2|4.2,3.21|2.38|3.34|3.51|7.8|2.93|3.42
cheese|apple|bread|milk|coffee|onion|yogurt,1.9|2.6|4.6|4.9|2.4|1.1|4.1,3.5|1.98|3.02|4.53|11.34|3.68|6.05
coffee|apple|milk|chicken|pasta|tomato|oil|soap|dessert|tea|water,1.0|2.8|1.3|1.3|1.7|3.8|1.4|2.5|4.5|3.4|4.2,11.69|2.09|6.77|10.74|2.99|3.09|3.0|8.67|5.59|6.83|9.07
pasta|rice|apple|milk|muffin|bread|chips|yogurt|tuna,2.6|2.1|4.0|4.1|3.5|3.7|4.0|3.3|1.6,1.72|1.95|3.32|7.44|2.95|2.87|4.52|6.67|5.99
bread|apple|chicken|pasta|turkey|banana|rice|carrot,2.2|2.9|4.5|1.0|4.3|4.6|1.5|4.1,2.69|2.35|9.49|5.66|6.47|3.36|1.57|3.9
apple|milk|bread|coffee|rice|paper_towels|detergent|pork|beef|toilet_paper|flour,4.0|1.4|3.6|4.4|2.5|3.1|2.8|3.4|2.5|2.4|1.4,3.86|3.42|4.6|7.19|1.7|9.31|11.83|11.86|12.21|11.03|5.33
cheese|bread|coffee|apple|pasta|beer|wine|rice|salmon|potato,3.8|4.2|2.2|5.0|2.4|1.6|4.0|3.3|4.7|2.5,2.13|3.74|11.35|2.15|3.9|7.34|5.31|7.15|9.69|3.64
apple|coffee|cheese|rice|onion|oil|hummus|detergent|berries|salt,4.3|1.3|3.2|3.1|4.5|4.0|1.1|3.4|4.8|1.9,3.52|7.46|2.41|3.31|2.72|6.79|4.4|7.21|3.34|2.78
apple|bread|milk|pasta|sugar|dinner|chips|juice|water,3.0|1.2|2.1|3.4|1.5|2.5|1.5|4.8|1.4,2.01|4.41|6.64|5.4|4.11|6.04|6.82|5.95|7.99
apple|rice|coffee|pasta|bread|tomato|flour|soap|hummus|carrot|turkey,4.7|4.3|4.7|3.7|4.2|3.9|4.1|3.4|2.4|1.2|2.4,2.27|6.36|10.67|6.2|3.37|2.42|3.86|4.09|4.78|1.34|12.27
cheese|pasta|chicken|apple|bread|rice|pretzels|pizza|dinner|orange|crackers|beef,1.9|2.5|3.3|2.9|1.5|2.4|4.1|4.4|3.4|1.2|2.5|2.0,5.84|2.3|8.82|2.47|4.1|5.2|6.81|7.03|4.48|1.72|2.19|11.27
rice|apple|bread|chicken|bagel|sugar|pasta|water|pork,2.3|2.3|2.7|1.7|1.5|3.7|4.1|4.8|2.0,4.78|1.34|4.01|9.03|5.35|5.33|3.39|5.05|9.52
rice|bread|apple|tea|toilet_paper|milk|turkey|berries,3.7|4.2|2.8|4.3|3.6|1.2|2.3|2.9,5.79|4.76|3.34|7.19|7.13|3.22|14.15|7.69
chicken|cheese|coffee|cream|orange|tomato|soap|bagel,4.9|1.6|3.5|3.1|3.9|1.8|3.4|4.4,9.51|4.11|5.59|7.29|1.77|1.6|3.9|3.91
pasta|rice|cheese|chicken|apple|bread|ham|vegetables|tuna|sugar|butter|milk,1.6|2.9|4.0|2.9|3.5|2.4|4.4|1.6|4.7|1.0|4.4|4.2,4.78|7.2|5.69|11.11|3.81|4.39|5.28|4.09|13.48|5.58|3.47|4.69
bread|chicken|cheese|coffee|milk|beer|soap|apple|carrot|butter|ice_cream,4.9|2.6|4.4|4.5|1.6|1.7|4.3|2.3|2.3|2.7|1.7,5.6|14.62|6.98|4.76|3.5|5.28|9.38|1.51|2.99|5.42|2.02
rice|bread|chicken|potato|butter|turkey_slices|pizza,2.4|4.7|2.9|1.2|3.6|2.7|4.2,3.12|4.07|13.53|1.23|4.65|9.97|5.5
bread|chicken|rice|milk|pasta|cake|pizza|water|onion|potato|yogurt|pretzels,2.7|3.7|1.3|3.9|4.6|2.1|1.8|3.7|2.7|2.4|4.2|1.6,3.03|14.4|6.7|2.4|7.38|4.63|9.15|7.07|2.32|2.84|6.0|5.64
cheese|coffee|bread|rice|cake|flour|shampoo|vegetables,2.1|3.3|4.6|2.1|1.5|1.4|1.0|1.3,6.89|11.58|4.62|4.08|4.1|2.73|4.09|8.98
chicken|milk|bread|coffee|yogurt|butter|paper_towels|vegetables|rice|tea|hummus,3.1|3.1|2.6|3.5|3.2|3.8|1.6|1.7|4.2|1.5|3.6,9.57|6.01|5.77|11.47|7.48|3.87|5.46|7.47|2.3|11.0|5.88
coffee|cheese|milk|bread|wine|toothpaste|beef|tomato|detergent,3.1|1.7|4.9|2.2|3.2|4.7|4.9|3.9|1.6,8.99|6.41|3.51|2.28|5.32|10.5|11.3|4.0|4.42
chicken|pasta|bread|chips|tea|yogurt|soda|potato,2.2|1.5|4.7|1.8|5.0|4.7|3.6|4.0,9.93|6.09|5.55|5.54|11.01|3.81|11.68|3.1
apple|bread|milk|coffee|chicken|cheese|detergent|rice|toothpaste|carrot|cream|dessert,4.3|4.0|3.9|3.0|4.7|2.1|2.8|4.9|2.4|1.7|2.4|4.5,2.31|5.15|7.93|7.52|7.07|3.07|11.98|4.32|9.52|3.26|6.28|7.07
coffee|bread|rice|pasta|candy|toilet_paper|vegetables|hummus|pizza|vinegar,2.8|3.6|3.1|2.9|4.9|4.7|2.1|3.6|1.9|4.6,6.02|4.43|2.01|5.49|3.84|5.12|8.74|8.35|7.77|5.36
coffee|chicken|apple|butter|milk|juice|soap,3.6|3.0|2.5|3.9|3.2|4.1|2.2,4.11|10.78|2.84|7.48|3.19|4.81|6.4
coffee|apple|rice|bread|pasta|tomato|pretzels|flour|crackers|cereal|tuna|cake,4.6|3.3|2.3|1.8|4.4|1.8|1.1|2.3|1.3|2.2|3.3|1.8,8.58|1.33|6.36|5.66|2.15|2.79|4.49|3.73|5.36|7.85|13.07|3.43
rice|coffee|milk|chicken|apple|beer|ham|bagel|pork|shampoo|water,3.0|4.2|4.5|4.8|5.0|1.8|4.8|3.7|1.9|4.3|1.4,4.85|5.85|7.32|13.73|3.45|8.19|7.42|2.54|14.45|5.76|5.87
pasta|milk|apple|chicken|candy|turkey|soap|paper_towels|beef|ice_cream,3.4|4.8|2.0|5.0|4.6|5.0|3.0|1.6|2.0|4.3,6.26|4.01|3.91|13.89|5.37|5.26|5.11|11.35|5.96|6.81
coffee|chicken|pasta|toilet_paper|bagel|beer|banana|rice,1.1|1.3|1.2|3.1|4.9|1.3|3.5|2.9,5.9|12.93|2.75|9.84|2.77|7.67|2.43|7.45
bread|milk|banana|beer|beef|chicken,2.2|1.4|2.6|1.3|1.2|1.1,5.3|2.01|1.04|4.22|6.99|7.34
chicken|coffee|cheese|bread|rice|olives|dessert|bagel|pork|salami,4.4|3.8|1.5|1.3|2.5|4.1|3.8|4.2|3.4|4.0,14.41|7.1|6.29|5.58|6.85|6.95|6.33|3.47|8.71|4.38
apple|milk|rice|cheese|pasta|bread|soda|vegetables|cake|tuna|water|yogurt|tomato,3.3|2.3|4.0|2.6|3.0|4.3|3.6|4.2|4.3|1.9|1.5|3.2|3.7,2.5|7.85|5.77|6.67|6.23|1.68|7.89|8.57|3.07|9.84|4.51|3.99|1.58
rice|cheese|chicken|coffee|pasta|yogurt|paper_towels|detergent,3.4|4.1|3.3|2.8|3.7|2.3|1.1|2.6,4.86|7.08|13.96|1.09|7.85|6.43|11.67|3.67
bread|cheese|chicken|milk|pasta|vegetables|oil|dinner|salmon|turkey_slices,4.4|2.8|4.8|3.1|3.4|2.7|2.9|4.9|4.5|3.2,5.11|7.56|6.65|6.29|6.24|9.82|6.69|8.34|5.31|4.23
coffee|milk|chicken|rice|cheese|beer|hummus|olives|salt|apple,1.4|2.8|3.7|3.1|1.1|4.8|1.4|4.6|4.8|4.9,7.07|4.45|5.82|4.22|7.71|2.64|6.6|8.62|3.45|3.84
milk|chicken|cheese|apple|juice|salt|pork|muffin|yogurt|tuna,2.2|4.1|1.1|2.0|2.2|2.5|2.7|3.1|5.0|4.5,5.94|7.56|6.87|3.04|9.3|5.65|5.57|5.09|3.37|14.83
apple|cheese|coffee|pasta|chicken|rice|cake|juice|tuna|chips|bread|ham,1.4|2.7|4.9|2.0|2.0|4.3|4.7|3.8|4.3|1.4|4.1|1.7,2.1|2.48|9.99|1.87|7.46|3.07|4.92|3.98|12.29|2.77|5.5|8.84
chicken|pasta|rice|apple|toothpaste|dinner|cream|lettuce|bread,3.4|4.7|1.1|1.6|2.5|3.0|2.0|2.6|3.3,5.53|1.71|7.16|1.53|11.8|5.17|2.98|3.59|5.03
coffee|pasta|chicken|bread|vinegar|croissant|detergent|dessert|dinner|pizza,3.9|2.2|3.9|2.7|3.8|3.1|4.4|2.3|1.8|4.1,11.96|3.56|14.71|3.31|2.33|4.39|6.32|6.74|4.89|7.28
pasta|bread|cheese|detergent|wine|dessert|turkey_slices|cereal|pizza,4.5|1.7|3.1|2.3|4.7|3.0|1.2|3.0|3.7,2.07|4.59|7.35|10.39|9.89|5.52|8.73|6.85|9.38
bread|coffee|apple|chicken|rice|tuna|potato|sugar|turkey|banana,1.2|2.7|2.5|3.1|3.0|1.5|2.2|2.7|4.8|3.7,3.14|5.02|1.62|9.63|2.98|13.86|3.99|3.79|11.52|1.87
milk|pasta|chicken|apple|rice|turkey|hummus|cereal|chocolate|yogurt|oil|butter,4.3|3.5|4.9|1.9|4.4|4.0|2.9|2.8|1.6|4.8|2.4|4.8,6.76|6.09|7.97|1.37|4.06|5.57|4.79|1.88|6.13|6.5|7.86|6.66
bread|coffee|cheese|pasta|soda|candy|muffin|ham|salt,3.0|4.6|3.3|3.9|2.3|4.2|3.4|4.0|2.4,4.3|10.27|6.4|7.19|2.91|5.63|4.77|6.96|7.18
apple|milk|bread|rice|pasta|tuna|cheese|beef|salami|potato,3.7|1.5|2.5|2.8|4.7|2.1|1.1|3.7|4.9|2.1,3.77|4.02|3.15|2.02|5.09|7.31|2.48|6.23|4.1|1.02
coffee|rice|cheese|milk|vinegar|apple|vegetables|chocolate|cake,4.8|3.1|3.9|1.5|4.1|4.6|3.0|4.2|1.7,7.87|3.57|3.59|7.46|2.99|2.92|9.16|2.97|5.04
cheese|bread|apple|coffee|rice|chicken|yogurt|bagel|milk|tea|cake|salmon|paper_towels,3.5|4.8|3.8|2.5|4.5|3.7|2.5|4.2|4.3|1.9|3.0|2.4|2.4,3.49|5.86|2.07|1.05|5.19|6.95|5.34|2.5|5.99|7.25|3.13|9.76|4.89
apple|rice|pasta|milk|bread|water|chicken|turkey_slices|cereal,3.1|1.2|4.9|1.6|3.8|3.7|5.0|3.4|4.3,3.09|4.92|4.18|6.3|1.5|1.65|6.51|4.17|5.76
milk|bread|rice|cheese|pasta|chicken|turkey|olives|nuts|vinegar|bagel|beef,4.3|4.2|4.6|4.6|3.1|2.9|2.4|2.8|2.8|3.5|1.8|1.8,6.91|3.98|5.0|6.77|7.11|13.86|7.83|4.4|3.68|2.6|5.08|7.8
pasta|milk|cheese|apple|tomato|rice|water|lettuce|crackers,4.8|1.0|2.4|4.0|2.2|1.2|3.5|4.6|1.7,3.11|4.47|3.75|2.18|2.34|4.76|11.51|1.31|6.56
rice|bread|chicken|pasta|cheese|vinegar|orange|yogurt|salami|salmon|onion,1.4|4.5|2.0|1.8|2.2|4.5|4.4|4.6|1.4|4.1|4.7,6.15|5.49|9.49|7.8|4.65|7.31|2.68|7.26|6.52|10.11|3.5
cheese|apple|pasta|milk|flour|tea|vegetables|hummus|ice_cream,2.8|1.9|3.3|3.2|4.6|1.9|2.9|1.3|1.6,5.45|3.64|2.21|6.44|3.82|8.37|6.65|4.88|7.36
pasta|apple|milk|chicken|water|chocolate|potato|cream|wine,2.8|2.6|3.3|4.9|4.6|4.6|1.6|1.2|4.9,6.55|3.88|6.01|14.49|2.75|6.76|3.89|6.66|2.3
apple|bread|milk|rice|crackers|lettuce|berries|shampoo|candy,2.5|1.6|2.2|2.4|2.6|1.1|3.3|4.1|4.4,3.63|3.0|4.95|5.0|4.04|2.82|7.88|4.85|3.01
milk|pasta|bread|coffee|chicken|chocolate|orange|cereal|chips|pretzels|dinner,5.0|2.8|3.9|2.8|4.9|3.9|4.2|2.7|1.1|2.1|2.5,6.99|6.62|2.61|5.9|14.93|5.92|3.2|2.02|6.34|4.44|5.16
bread|cheese|milk|coffee|rice|pasta|turkey|toilet_paper|soda|cookies|cream|tomato,2.9|3.0|2.2|1.0|2.3|4.9|4.3|2.7|1.5|1.6|4.0|3.9,2.88|3.64|4.93|4.98|3.02|1.91|6.09|9.61|6.53|3.62|4.51|3.13
milk|bread|rice|detergent|chips|toilet_paper|croissant,3.3|1.1|2.8|4.3|1.8|4.9|3.6,2.04|4.73|7.66|5.33|5.9|6.78|5.66
milk|rice|coffee|pasta|apple|banana|crackers|detergent|candy|paper_towels|onion,4.3|2.2|2.8|2.6|4.7|4.3|4.8|4.0|2.6|2.5|2.9,4.6|4.11|3.77|7.82|1.14|2.06|2.04|9.04|6.64|10.65|1.42
chicken|pasta|milk|cheese|wine|chips|chocolate|beer|olives|juice|apple,2.1|1.7|2.7|3.7|3.2|3.8|2.7|3.4|3.4|3.1|4.1,7.32|4.92|6.71|3.65|1.68|6.0|2.7|5.56|9.76|3.22|1.11
rice|milk|bread|cheese|cookies|nuts|paper_towels|turkey,1.3|4.7|4.2|3.0|3.7|2.6|2.0|3.1,3.73|4.99|3.17|6.18|3.1|4.85|3.94|5.75
apple|chicken|pasta|beef|cream|soda|candy|crackers,3.6|2.8|4.7|3.6|2.3|4.9|4.8|4.7,2.3|13.77|5.77|7.03|7.05|8.83|4.88|5.55
coffee|milk|pasta|chicken|dessert|chocolate|oil|olives|vinegar|toilet_paper|tea,2.1|2.7|3.4|3.5|2.7|4.8|3.4|2.6|4.5|4.7|2.1,5.75|7.16|6.94|9.85|7.13|2.96|4.63|8.36|5.44|11.88|2.0
bread|pasta|rice|apple|cream|oil|dinner|olives,2.3|3.9|3.7|1.5|1.0|3.2|3.6|1.6,5.62|2.31|7.09|2.1|2.45|1.77|4.92|6.11
bread|chicken|pasta|coffee|milk|lettuce|onion|pizza|pork|beef|dinner|yogurt,1.6|1.8|1.5|1.5|2.0|3.2|4.8|1.1|1.2|3.0|2.3|4.4,4.91|13.38|1.93|4.01|2.96|1.42|1.85|5.08|12.53|8.47|6.42|4.21
coffee|bread|milk|cheese|turkey_slices|nuts|salt|salmon,1.0|4.7|1.8|1.1|3.5|2.9|1.4|3.2,3.59|2.98|6.14|7.63|4.78|6.35|4.59|11.43
apple|chicken|milk|bread|pasta|lettuce|banana|ham|turkey_slices|cookies|potato,2.7|2.4|3.7|3.3|4.2|3.3|4.5|3.4|1.7|3.8|4.3,3.89|8.46|7.6|1.94|7.25|3.49|1.67|5.5|4.3|2.21|2.86
cheese|pasta|rice|apple|bread|nuts|detergent|chocolate|pretzels|yogurt|soda,1.4|3.4|1.6|2.8|3.4|3.3|4.2|2.3|3.7|1.4|2.2,3.08|6.63|2.08|3.82|2.34|2.89|10.5|5.53|6.28|6.33|4.58
milk|coffee|rice|bread|turkey|beef|salmon,4.3|4.0|3.3|4.2|3.4|2.0|1.6,6.56|11.16|1.55|1.75|11.29|6.65|13.89
apple|cheese|chicken|milk|coffee|pasta|toilet_paper|ham|orange|water|butter|cookies,4.0|1.9|1.1|3.4|4.6|3.7|1.8|4.9|2.4|3.9|2.7|4.8,3.8|7.31|7.84|4.22|5.55|4.62|7.97|5.85|2.39|1.31|3.74|5.12
bread|coffee|rice|chicken|oil|shampoo|tuna|flour,1.3|2.2|2.6|1.8|1.5|2.3|1.8|4.9,4.9|9.99|4.85|6.08|6.24|11.93|8.96|5.89
coffee|cheese|pasta|apple|rice|milk|salt|vegetables|vinegar|ham|soda,2.3|1.7|4.4|3.9|3.1|3.5|1.4|3.3|1.7|4.5|2.3,9.06|4.03|4.62|2.76|3.89|6.32|4.45|3.91|4.65|6.48|4.0
bread|apple|rice|milk|cream|salt|muffin|chocolate|bagel|cheese,4.1|2.4|4.0|2.2|4.9|1.8|1.6|3.4|2.5|1.3,5.95|3.0|7.58|5.41|7.39|5.12|1.62|6.03|4.55|6.01
bread|milk|cheese|pasta|apple|beer|soda|pizza|butter|hummus,3.0|2.2|2.6|4.9|2.5|2.2|3.2|2.7|3.7|1.0,5.85|5.8|3.26|4.16|1.48|8.51|4.92|8.1|5.18|6.01
chicken|coffee|bread|apple|carrot|oil|muffin|sugar|salt,2.3|3.9|1.6|2.0|4.8|3.9|4.5|4.7|4.3,11.06|2.82|5.82|3.18|1.81|2.65|5.01|5.92|3.15
pasta|apple|milk|chicken|potato|crackers|hummus|shampoo,2.6|3.0|3.2|4.0|4.0|3.8|4.8|4.8,5.5|1.51|7.83|11.04|3.95|6.45|8.52|9.12
milk|pasta|cheese|chicken|rice|bread|apple|yogurt|nuts|crackers|dessert|pork,1.4|2.0|1.1|2.6|4.0|2.1|2.7|1.3|1.5|4.3|4.7|3.0,4.96|7.8|3.49|14.7|5.08|1.51|3.33|7.26|2.8|6.0|3.54|7.15
bread|milk|cheese|chicken|ham|turkey|detergent|vegetables|dessert|dinner,2.2|1.0|3.2|1.3|2.9|1.7|1.5|3.4|2.7|1.7,5.25|3.1|4.09|5.18|9.09|7.45|8.97|6.2|7.45|5.79
milk|cheese|olives|oil|turkey_slices|carrot,2.4|4.8|1.9|4.0|4.8|4.4,5.18|3.54|5.31|7.12|9.46|2.44
pasta|chicken|coffee|cheese|milk|hummus|butter|crackers|water,3.1|1.7|1.1|2.0|1.2|1.9|5.0|3.9|1.0,7.15|14.33|3.22|5.76|5.41|4.68|7.02|2.84|5.18
milk|rice|bread|salmon|cream|pork|dessert,4.0|1.7|2.8|1.6|1.6|4.5|4.5,2.53|2.23|3.46|10.64|6.35|6.66|9.68
